Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,Children,Total_Spending,AcceptedCampaigns,TotalPurchases,Cluster,pca_1,pca_2,pca_3,tsne_1,tsne_2,tsne_3,umap_1,umap_2,umap_3
2,3,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,41,4396,0,1131,2,22,3,3.369270730976796,-1.2759795810339267,-0.6753188448861388,21.92001,0.17681636,2.61428,6.256702,9.841734,6.0637894
2,4,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,4392,2,34,0,5,2,-2.0751664363659525,-0.7706082266626615,0.4471083112038554,-9.837866,0.62591296,-6.6265097,4.9385314,2.3707223,5.0966406
2,2,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,59,4446,2,294,0,12,0,-0.953473340405637,0.9890862777462148,0.7393741280315275,-2.990418,11.712753,-7.2546654,4.54026,3.3370473,3.9671738
0,3,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,47,4625,2,48,1,4,2,-2.247281435528563,-0.017832150540461295,-1.2390465140569478,-25.820679,-0.7105456,-3.0300438,3.9217763,1.851189,8.173314
2,3,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,65,4877,2,289,0,11,0,-0.9632162930643242,1.419485810024284,1.1989041958501003,-2.150006,5.431728,-14.98005,3.9371803,3.4036577,4.338612
0,5,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,40,4724,0,30,0,3,2,-1.904304701048672,-1.0992371978846398,-2.551889491221581,-29.313587,5.0551467,-0.09920139,3.9724069,2.3719573,8.76244
2,3,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,62,4271,0,125,0,6,2,-0.21366267261892502,-2.555271605691326,0.49729483801823565,-9.267665,-5.044337,14.178349,5.5275674,6.0322704,8.081171
2,3,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,43,4704,1,156,0,7,2,-1.6624606655635954,0.08319870748479478,-1.231103271673563,-18.610767,7.3153224,-1.0473921,3.7407482,3.0953877,8.023485
2,5,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,74,4550,2,70,0,6,2,-2.1979972177820732,0.4926441362514261,1.1575632287472026,-7.904782,-0.56399924,-13.63831,4.630058,2.9520562,5.3879943
3,3,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,77,4485,2,22,0,3,2,-1.8578568634210346,-0.3635567173938233,0.8155967645566716,-6.2415924,7.8799496,-3.1383984,5.435323,2.5044832,4.37616
2,5,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,47,4868,1,65,0,6,2,-1.889684730448183,1.6225967330506899,-2.0101214078570915,3.3816888,12.871123,-15.859057,15.902607,2.5497055,1.3146502
3,6,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,78,4817,0,1930,1,20,3,3.7507661387666764,1.8735819400892344,-0.15010146616555145,17.1774,4.3266344,-9.9296055,17.194193,4.7845707,2.114833
2,5,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,80,4479,0,2283,2,22,3,4.087963336230662,-0.12747409123649844,0.8096332751377503,21.201603,0.9769773,7.3701143,6.6928806,9.587372,6.306258
2,3,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,68,4461,0,310,0,12,1,0.7118489103671958,-1.9052604963924977,0.803578462341014,-9.475381,-6.004754,14.51438,5.528745,6.173849,8.033641
0,3,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,55,4764,0,1319,0,17,1,2.0611949702102903,-0.9417791422680307,-0.1816904004301956,17.467089,-17.894146,11.566336,5.134124,9.2553425,6.1984396
2,3,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,69,4779,1,879,1,22,0,0.5678104576551102,1.8010689932593629,0.6815080008237525,2.2546635,6.246691,3.6619534,4.2391934,6.0194016,5.669697
4,5,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,44,4451,0,1244,0,16,1,1.9334742195920733,-1.3947266385842678,0.3750579504619665,20.785717,-9.724056,14.95549,6.6017413,8.614097,7.420853
0,5,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,53,4302,1,690,0,13,1,0.48486248447310204,-1.0481068727813836,0.47296142255008905,1.6134856,-2.3013082,16.048214,5.580742,6.9556236,6.179624
2,5,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,54,4701,1,209,0,9,2,-0.8829687516200477,0.046094470739659714,0.021327529663962504,-2.6305017,-7.546834,-2.083262,4.2344213,3.6356618,6.7939234
2,3,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,61,4224,0,1134,0,16,1,2.125647083907886,-2.068041825113173,0.5371966021863173,11.242121,-8.076459,12.007016,5.739551,8.394274,7.209549
2,4,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,73,4432,0,1507,0,22,3,3.2926062871145465,-0.3381595929064574,-0.0729339610738148,16.78122,0.04151239,-13.334098,17.04639,4.482618,2.3367715
4,4,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,59,4476,1,57,0,5,2,-1.4140033421146927,-0.790909930730202,0.6431638179143986,-13.248364,-14.389014,0.038505334,6.149216,3.613978,7.3644295
4,5,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,61,4874,0,529,0,15,0,-0.32765735601885326,0.8242312848352608,-0.12788600915615414,-6.077228,-7.2676215,-2.6994553,4.10284,4.0973644,6.696126
2,5,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,57,4208,0,1091,0,15,1,1.6927198558251841,-2.026260745081639,0.16528820082882087,9.821271,-8.170156,14.946643,6.1713586,8.030037,6.7648687
2,2,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,55,4828,1,180,0,8,0,-1.0313483774370855,1.5985455720706891,-1.4780529573037724,8.249438,10.887516,-16.502165,15.9940405,2.8488245,1.4858857
2,5,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,54,4737,2,77,0,6,2,-2.2588627643880033,0.7808338139612326,0.21592186797672092,-8.607306,2.6394455,-15.331108,4.185464,2.868193,5.626101
2,4,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,56,4341,0,2349,3,25,3,5.639100818140612,0.01644475931863143,-2.200934722430119,26.653008,4.012444,-8.197641,17.444864,5.7318044,2.1972563
4,3,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,52,4857,0,534,0,16,0,0.5308469292007626,1.2707851021876284,-1.4783626622163908,12.561829,10.983417,-15.510711,16.278341,3.846348,1.7359263
3,6,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,76,4358,1,556,1,17,1,0.867991090803027,0.42891952196316124,1.3519408089129188,0.1695466,-9.900609,7.605056,5.4892406,6.5395465,6.4218783
2,5,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,67,4518,1,637,0,18,0,0.1345447821440411,1.2941454913089467,1.5694625128939188,-10.784228,22.7496,-12.186146,-12.419147,5.860612,3.2002754
4,5,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,71,4281,2,46,2,4,2,-0.8457212555161111,-0.3464985813579312,0.45842263266044103,-9.46038,-14.708092,-5.0957336,6.115624,2.8496103,5.0764785
2,5,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,48,4215,1,44,0,6,2,-2.2342979134347574,-1.0962582701240746,-0.2910923561787338,-15.90891,-4.3614726,5.331352,5.2473125,3.4041815,7.4549236
3,3,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,4560,1,47,0,4,2,-1.9499241965167284,-0.7290778990648747,-1.3915875536858286,-15.72051,4.9500513,4.4351015,5.0561113,3.4597685,8.761156
3,2,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,63,4578,1,795,0,18,1,0.6499941626610815,0.3141797982379359,0.9365423807347651,1.091948,2.6119452,8.040975,4.613707,6.489473,7.211063
2,3,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,73,4705,1,586,0,17,0,-0.3957629912273165,1.3770056963510757,0.7948913315489015,4.6281977,3.5602434,1.5702983,4.0802684,5.891085,6.013152
2,5,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,74,4617,0,1574,1,19,1,3.3654424083961487,-0.6845859206823898,0.8706782129382485,19.84372,1.035058,10.389705,6.7612247,9.378898,6.5225325
4,3,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,76,4345,2,13,0,3,2,-1.2765426906299184,-1.0785992909480935,1.4925386168651766,-6.03742,6.245677,-1.3171923,5.758813,2.5125525,4.617791
2,5,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,56,4733,1,1471,0,21,0,1.2729459087136934,1.1815350676826168,0.56318439299788,10.753153,7.6963463,3.9330058,4.980251,6.916739,5.308453
0,3,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,56,4394,2,65,0,5,2,-2.4964885256732674,-0.6613576750141819,0.06297846166834997,-26.208614,-2.2792966,-1.3400649,4.031253,1.3404331,7.945096
2,3,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,49,4627,1,175,0,8,2,-1.819548910895261,0.4825338728838912,-0.33064916064286115,-18.67649,4.4647293,-5.0338073,4.6875176,2.595531,7.5348454
2,4,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,60,4632,1,40,0,4,2,-1.4169002817173644,-0.9051167618439298,-0.050312768732568895,-14.564161,-3.633449,-5.8299575,4.3734837,3.716244,7.4074845
4,3,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,57,4870,2,1078,2,17,3,2.225262689501859,2.406813414018091,-0.6918347619587459,20.405172,3.3675787,-3.502414,16.776264,4.9258137,1.7442712
2,3,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,68,4794,1,1115,0,19,1,1.1721262294185868,0.6498591134391652,0.3962472905107236,6.8642206,-0.71791714,7.74028,4.7139244,7.661036,6.7635255
2,5,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,72,4706,1,134,0,7,2,-1.2886192724275827,0.2178239793054007,0.18766317034137991,-6.6071253,-4.2714043,-0.35256374,4.1716156,4.343843,6.912948
3,4,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,70,4787,0,1540,0,22,1,2.253219210626194,0.10275267432277393,1.0116505945794636,19.48119,-5.666904,9.167773,6.2957606,9.414853,7.328052
4,3,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,56,4443,1,87,0,6,2,-0.32465071257080913,-1.2708910443671717,0.43041854888994385,-5.845614,0.23773386,10.176103,4.916076,5.9427476,7.8548
3,4,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,39,4448,0,217,0,9,2,-0.2176710715478133,-1.9230172558378071,-0.5890616879040864,-13.305189,4.6253886,13.464947,5.2941256,4.454214,8.819527
4,3,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,65,4360,1,1034,1,25,1,1.6070996755038107,0.05613414381705034,1.3540667352859341,4.0032907,-13.66308,3.880702,4.8409743,6.431207,6.7723827
2,4,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,47,4658,1,1180,0,24,0,0.4817574229383737,2.146459966413509,0.34429694038986264,7.6608615,8.172784,2.0896847,4.6537995,6.6095843,5.107457
2,5,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,66,4871,1,819,0,20,0,0.7321083972210011,1.0025967383631256,1.1407426272854329,11.180179,4.3968205,8.432751,5.0191593,6.177075,5.036895
0,5,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,45,4460,1,32,0,4,2,-2.4303678182743127,-1.218043598517716,-1.594632797602965,-28.977045,2.23662,1.8821746,3.9646986,1.9166634,8.501131
2,3,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,46,4515,1,46,0,4,2,-2.2496091585958475,-0.7022985569060987,-0.9431084954891059,-17.2844,0.6667362,2.460259,5.3468294,2.9571817,8.419675
0,5,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,50,4900,1,1159,0,16,1,1.0353524133160286,0.2995283819422927,-0.3953060219154713,15.90604,-17.5847,8.413173,5.034864,9.071563,6.0296445
3,4,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,50,4687,1,860,0,22,1,1.1171435485461254,0.43852725464546655,0.9767693744963198,5.532612,-4.335573,0.28023744,4.016494,6.8049917,6.22191
3,5,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56,4211,0,1631,0,14,1,2.333276128149934,-2.0517432250801653,1.3078968176545753,18.226189,-7.3372493,14.659293,6.5235143,8.976003,7.0512156
4,5,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,80,4223,3,444,1,15,0,-0.6661815153828667,1.9546615740745843,3.2185607313638496,-0.061401952,-6.70813,-15.708819,4.68439,4.3019347,4.7850723
2,3,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,71,4738,1,1910,1,27,1,2.674765633937344,1.2660497516853182,0.9977105922012067,14.332593,-0.33220524,3.8772187,3.9135516,7.454743,5.540764
3,5,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,54,4435,1,380,0,13,0,-0.6683842085920757,0.36406687128326387,0.9910643943768448,-3.3706837,-10.837614,2.97278,5.3959703,4.8277864,6.0488744
4,3,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,55,4574,2,736,0,20,0,0.1848937027136094,3.8769233844101803,0.666951903792253,5.74857,10.978806,-8.71691,16.431835,2.9233422,0.7731671
4,2,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,76,4728,2,269,0,11,0,-1.4789112417692436,1.8743196919647902,1.183036056361868,-2.9820497,8.488905,-9.313026,4.3760037,2.9032683,4.105564
2,5,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,38,4541,0,2524,3,28,3,5.342776851299256,0.91875894137941,-2.656723052398878,26.566193,6.295576,-8.5678835,17.504795,5.6965284,2.257837
2,5,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,48,4475,1,612,0,18,0,-0.23708988095231767,1.1518411129016635,0.7541270963228828,7.007138,8.707494,3.8485093,4.718855,6.396901,5.116367
2,3,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,36,4404,1,75,0,6,2,-1.672719068298477,-1.2346563448051595,-0.6633200490746207,-19.867085,-2.0472713,0.76125854,5.57616,2.6973505,7.9744735
2,3,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,67,4358,0,1045,0,24,1,2.096230320472077,-1.1259500162899183,1.2017262700060916,15.817269,-4.4882965,11.278599,6.007052,9.173844,7.2595453
2,2,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,49,4414,1,55,0,5,2,-1.7973225632039216,-1.1209161303750912,-0.9032297498188013,-17.128035,2.5424953,4.7324033,5.4434576,3.3155425,8.81648
4,5,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,57,4886,1,1064,1,15,0,0.5764603507582211,3.7233673793398316,-1.0063170085708601,13.581743,12.668836,-9.061458,16.165913,3.7247143,1.3322506
2,5,71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,67,4797,1,1443,0,21,0,1.4363946689859517,1.4862889665523566,0.8988105870738626,10.97765,7.74929,3.4265869,4.914513,6.8887253,5.307487
2,3,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,38,4736,0,1366,0,29,3,2.3122951981844015,-0.18146478205514402,-0.7529132063612279,17.500004,-13.683362,6.113158,5.2059927,9.137307,6.672091
3,5,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,51,4707,2,436,0,12,0,-1.0295309395655432,1.8107341054475221,1.318753455947585,0.10688408,-1.3893164,-12.756073,4.0919867,4.4954023,4.4665008
0,2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,4340,1,38,0,4,2,-1.8636384710721376,-1.716622082411461,-0.9660351182885947,-25.917166,-2.148404,2.2684424,4.260763,1.5064677,8.457426
2,3,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,49,4885,1,436,0,14,0,-0.7207168467633425,2.8853366025616074,-1.4694187505223735,4.5720377,12.384452,-12.820164,16.232904,2.8224843,1.2274381
3,3,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,53,4805,2,747,0,19,0,-1.204486814576952,4.617592959782893,1.96122169151374,4.844158,2.8612509,-13.645932,3.8694193,4.356182,4.234168
4,4,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,71,4882,0,1396,1,20,3,1.9951126366793628,2.396471240680454,-1.2238794562642183,14.3576355,12.354452,-11.016811,16.340021,3.9689302,1.5426952
3,3,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,52,4305,0,928,1,13,1,1.7242839839460797,-1.7758395228753476,-0.06922192993412431,21.0815,-5.6146398,3.4596848,6.0568976,9.886958,6.3735123
3,3,57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,54,4559,2,642,0,17,0,-0.7760842975261218,2.499162015107639,1.6211014331579212,3.0595896,3.5274665,-11.247957,3.9578648,4.224914,4.1191936
0,5,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,51,4803,1,1048,1,24,0,0.32730156369505975,2.127132708061106,-0.23196720357986775,8.463802,11.190387,5.4479294,4.7452836,6.6656194,5.124453
4,3,78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,55,4451,0,943,0,23,1,2.5249455166576737,-1.1428147239262183,0.6477014717335667,9.511149,-12.126788,9.04118,5.402842,8.294012,7.210232
2,5,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,68,4590,1,907,0,22,0,0.594415470370539,1.1508100044467615,1.1500570123592855,7.3956356,6.224932,4.6106358,4.742457,6.71587,5.3751044
2,3,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,38,4351,0,1198,0,17,1,2.231958224236549,-1.9270823112665953,-0.49897720825303704,12.241495,-12.81198,11.91894,5.521095,8.713623,6.722685
3,4,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,51,4884,2,120,0,7,0,-1.9855545780042498,1.5151826770269128,0.5044150084635193,-3.8196547,2.8844526,-13.162321,4.1007123,3.2992141,4.7016306
2,3,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,61,4785,1,1658,0,23,1,1.4510540444521018,1.3480491087065138,0.9559595229480624,11.462386,-3.3078303,-1.0200684,3.7367625,7.3066525,5.667677
2,3,79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,40,4267,0,1638,0,21,1,2.5821418264895497,-1.6822764034979794,-0.5759401150627126,11.531784,-12.052577,11.591736,5.463089,8.653456,6.760259
0,5,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,49,4629,0,73,0,6,2,-1.2917223711110244,-0.11844990346016362,-3.3381360690195803,4.182962,17.958836,-17.74929,15.479216,2.4777117,1.2093229
2,4,51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,46,4314,1,275,0,10,2,-0.6806347248949235,-1.3030985285820513,0.15623695723898862,-12.9854145,-9.23484,6.067028,5.6407447,4.0600586,6.7559996
2,3,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,64,4782,1,854,0,21,0,0.032530826558940296,1.8704588175349333,0.9584136708462337,7.1282682,-2.9026263,-4.3425007,3.9745114,6.115411,5.4928536
2,3,33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,48,4497,1,78,0,6,2,-1.402525081092623,-1.1203569300142286,-1.0564101433953994,-16.704113,5.889335,6.017708,4.9839177,3.589899,8.869423
3,3,37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,54,4486,1,106,0,6,2,-1.6217722242003798,-0.6376651935913163,-0.2860510105767833,-12.515052,1.4108022,2.881544,5.787498,3.6047277,8.2289
2,4,27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,56,4799,1,106,0,5,2,-1.6585402147459418,1.433794930495646,-2.4060412115456082,5.432644,16.129976,-15.887621,15.668792,2.685366,1.1474344
4,4,87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,43,4595,0,1923,0,18,3,3.290240499610887,0.1837749389007071,-0.8210532983490126,19.514269,8.139774,-14.622176,16.619392,4.9894185,2.456051
2,5,69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,55,4603,0,1662,0,21,1,2.395647541069307,-0.6370080245379658,-0.03649558506298956,16.170107,-10.182467,9.7671175,5.722983,8.785328,6.357946
2,4,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,50,4346,1,84,0,6,2,-1.4393276777335493,-1.5414935903937246,-0.052394753689689946,-14.578887,-9.928504,4.590071,5.7572584,3.3298671,7.2122474
4,3,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,4258,1,48,0,5,2,-1.6136141688509376,-0.90910278674684,-0.021154881244581022,-10.4396515,4.269125,7.4135275,5.6195498,4.0553493,8.482614
2,4,3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,53,4646,1,5,0,0,2,-3.6945505645515233,-0.056217907677006684,-1.5895130044522354,-23.058071,-10.359825,-3.0597851,4.764514,3.0359874,8.102706
2,3,58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,50,4790,2,733,0,20,0,-0.9087493681541939,4.164025423887205,1.1148312307840156,5.1394963,3.2045338,-12.7891035,3.8427022,4.3891,4.178946
4,6,82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,78,4289,0,1234,0,17,1,2.7255079797869715,-1.8768582805594034,2.1719807994794325,14.270183,-2.2117436,16.949795,6.8355412,8.559138,6.9689417
2,5,28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,68,4769,2,112,0,6,2,-2.1703157721699733,0.7899402751535632,0.8668018900643142,-8.354435,0.33838674,-13.185048,4.557692,2.9189801,5.4909787
4,4,74004.0,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,39,4329,0,1658,2,14,3,3.3454895189658496,-0.19487836578616352,-2.4779440952956806,24.66353,2.6741993,-12.369078,17.190012,5.6062617,2.6749067
2,5,19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,66,4666,1,55,0,5,2,-1.6907722034207648,-0.46276653316943317,0.28095710556842995,-14.460424,-5.444841,-6.6028337,4.2581606,3.753452,7.4246674
0,3,57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,51,4769,1,1513,1,22,0,0.7783124820535309,1.8273737676379336,-1.141820800576272,10.80884,7.0758157,-1.6393857,4.37106,6.605022,5.44036
0,5,53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,68,4614,2,271,1,11,0,-1.0928850843877407,1.5169858794642614,0.6828345474764593,-3.1621916,-4.6076703,-13.056497,4.365514,4.3249903,4.7504253
4,3,69283.0,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,51,4219,1,904,0,23,1,1.0008162745536837,0.005509274406066071,1.3006473017371998,3.8170161,-9.466762,3.7913296,4.4573545,6.7033567,6.79017
3,4,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,51,4884,2,120,0,7,0,-1.5113317201136294,2.384594325236347,-0.7470964681016564,7.91618,10.839324,-13.470616,16.197594,2.9973545,1.3322604
0,3,23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,38,4867,1,103,0,6,2,-2.29857290908648,-0.0037396530263561914,-1.7182539514772637,-22.553152,-0.58603555,-3.5803885,4.4063716,2.1020977,7.830235
